date;Temperature;Humidity;Light;CO2
2/13/2015 4:25;20.89;24.89;0.0;573.0
2/13/2015 4:27;20.89;24.4;0.0;575.5
2/13/2015 4:28;20.89;24.6;0.0;579.5
2/13/2015 4:30;20.89;24.36333333;0.0;582.0
2/13/2015 4:31;20.89;24.06666667;0.0;578.0
2/13/2015 4:32;20.89;24.22666667;0.0;581.3333333
2/13/2015 4:33;20.89;24.34;0.0;583.5
2/13/2015 4:34;20.89;25.5;0.0;585.0
2/13/2015 4:36;20.89;24.445;0.0;567.0
2/13/2015 4:37;20.89;24.1;0.0;577.0
2/13/2015 4:38;20.89;23.89;0.0;580.5
2/13/2015 4:40;20.89;24.445;0.0;577.0
2/13/2015 4:41;20.89;24.245;0.0;574.0
2/13/2015 4:43;20.89;24.245;0.0;577.0
2/13/2015 4:44;20.84;24.4;0.0;572.0
2/13/2015 4:45;20.89;24.89;0.0;574.0
2/13/2015 4:46;20.89;24.0;0.0;575.5
2/13/2015 4:47;20.89;24.55;0.0;573.0
2/13/2015 4:49;20.84;24.495;0.0;573.5
2/13/2015 4:50;20.89;24.2;0.0;572.5
2/13/2015 4:51;20.84;24.15;0.0;576.0
2/13/2015 4:52;20.84;24.445;0.0;572.5
2/13/2015 4:53;20.84;24.745;0.0;577.0
2/13/2015 4:54;20.89;24.79;0.0;577.0
2/13/2015 4:56;20.84;24.4;0.0;574.0
2/13/2015 4:57;20.89;24.59;0.0;569.5
2/13/2015 4:58;20.89;24.89;0.0;568.0
2/13/2015 4:59;20.89;24.89666667;0.0;571.3333333
2/13/2015 5:00;20.89;24.29;0.0;578.0
2/13/2015 5:02;20.89;24.695;0.0;574.0
2/13/2015 5:03;20.89;24.4;0.0;571.6666667
2/13/2015 5:04;20.89;24.79;0.0;568.0
2/13/2015 5:05;20.89;24.6;0.0;566.5
2/13/2015 5:06;20.85666667;24.65666667;0.0;571.0
2/13/2015 5:08;20.89;24.695;0.0;571.5
2/13/2015 5:09;20.89;24.65;0.0;565.5
2/13/2015 5:10;20.89;24.445;0.0;567.5
2/13/2015 5:12;20.84;24.745;0.0;570.0
2/13/2015 5:13;20.89;24.6;0.0;572.0
2/13/2015 5:15;20.89;25.5;0.0;573.0
2/13/2015 5:16;20.84;25.2;0.0;572.0
2/13/2015 5:17;20.79;24.695;0.0;571.5
2/13/2015 5:18;20.89;25.0;0.0;573.5
2/13/2015 5:19;20.79;24.65;0.0;577.0
2/13/2015 5:21;20.79;24.745;0.0;567.5
2/13/2015 5:22;20.82333333;24.76333333;0.0;566.6666667
2/13/2015 5:23;20.84;24.895;0.0;564.5
2/13/2015 5:25;20.79;25.195;0.0;566.5
2/13/2015 5:26;20.79;24.9;0.0;571.3333333
2/13/2015 5:28;20.79;25.03;0.0;570.3333333
2/13/2015 5:29;20.79;25.15;0.0;570.0
2/13/2015 5:30;20.79;25.6;0.0;571.0
2/13/2015 5:31;20.79;25.09666667;0.0;563.3333333
2/13/2015 5:32;20.79;25.05;0.0;564.5
2/13/2015 5:34;20.79;24.96666667;0.0;566.0
2/13/2015 5:35;20.84;24.995;0.0;564.5
2/13/2015 5:36;20.79;24.995;0.0;561.5
2/13/2015 5:37;20.79;24.7;0.0;561.0
2/13/2015 5:38;20.79;25.645;0.0;558.5
2/13/2015 5:39;20.79;25.1;0.0;560.0
2/13/2015 5:41;20.79;24.945;0.0;551.0
2/13/2015 5:42;20.79;25.29;0.0;556.0
2/13/2015 5:43;20.79;24.83;0.0;557.0
2/13/2015 5:44;20.79;25.045;0.0;560.5
2/13/2015 5:45;20.79;25.85;0.0;557.5
2/13/2015 5:47;20.79;25.645;0.0;555.5
2/13/2015 5:48;20.745;25.995;0.0;566.0
2/13/2015 5:49;20.745;24.995;0.0;560.5
2/13/2015 5:50;20.73;25.06666667;0.0;557.3333333
2/13/2015 5:51;20.7;25.39;0.0;555.0
2/13/2015 5:53;20.7;25.05;0.0;546.5
2/13/2015 5:54;20.7;25.145;0.0;550.5
2/13/2015 5:55;20.7;25.1;0.0;555.0
2/13/2015 5:57;20.7;25.56666667;0.0;553.0
2/13/2015 5:58;20.7;25.795;0.0;552.0
2/13/2015 6:00;20.7;25.53333333;0.0;553.6666667
2/13/2015 6:01;20.7;25.5;0.0;551.0
2/13/2015 6:02;20.7;25.445;0.0;549.5
2/13/2015 6:03;20.7;25.29333333;0.0;546.6666667
2/13/2015 6:04;20.7;25.445;0.0;548.0
2/13/2015 6:06;20.79;25.295;0.0;553.5
2/13/2015 6:07;20.7;25.13333333;0.0;554.3333333
2/13/2015 6:08;20.7;25.245;0.0;551.5
2/13/2015 6:10;20.7;25.695;0.0;553.0
2/13/2015 6:11;20.7;25.29;0.0;540.0
2/13/2015 6:13;20.7;25.475;0.0;542.25
2/13/2015 6:14;20.7;25.29;0.0;546.0
2/13/2015 6:15;20.65;25.4;0.0;550.0
2/13/2015 6:16;20.7;25.395;0.0;550.5
2/13/2015 6:17;20.7;25.39;0.0;544.0
2/13/2015 6:19;20.7;25.5;0.0;541.0
2/13/2015 6:20;20.65;25.59;0.0;547.0
2/13/2015 6:21;20.6;25.445;0.0;541.5
2/13/2015 6:22;20.65;25.445;0.0;542.5
2/13/2015 6:23;20.65;25.395;0.0;548.0
2/13/2015 6:24;20.65;25.42;0.0;543.25
2/13/2015 6:26;20.7;25.29;0.0;544.0
2/13/2015 6:27;20.7;25.29;0.0;542.5
2/13/2015 6:28;20.7;25.43;0.0;540.3333333
2/13/2015 6:29;20.7;25.6;0.0;543.0
2/13/2015 6:30;20.7;25.6;0.0;545.0
2/13/2015 6:32;20.7;25.495;0.0;542.5
2/13/2015 6:33;20.79;25.295;0.0;535.0
2/13/2015 6:34;20.79;25.3925;0.0;538.0
2/13/2015 6:35;20.79;25.54;0.0;539.5
2/13/2015 6:36;20.84;25.445;0.0;541.0
2/13/2015 6:38;20.89;25.1;0.0;535.0
2/13/2015 6:39;20.89;25.15;0.0;542.0
2/13/2015 6:40;20.96333333;25.03333333;0.0;534.0
2/13/2015 6:42;21.0;25.0;0.0;534.5
2/13/2015 6:43;20.945;25.0;0.0;539.0
2/13/2015 6:45;20.96333333;25.03333333;0.0;540.0
2/13/2015 6:46;20.89;25.05;0.0;537.0
2/13/2015 6:47;20.89;25.05;0.0;540.0
2/13/2015 6:48;20.945;25.1;0.0;536.0
2/13/2015 6:49;20.945;25.1;0.0;532.5
2/13/2015 6:51;20.945;25.1;0.0;540.0
2/13/2015 6:52;20.89;25.1;0.0;539.0
2/13/2015 6:53;20.96333333;25.19666667;0.0;539.3333333
2/13/2015 6:55;21.0;25.1;0.0;525.0
2/13/2015 6:56;20.89;25.39;0.0;533.0
2/13/2015 6:58;20.945;25.2;0.0;530.5
2/13/2015 6:59;20.9175;25.2;0.0;531.5
2/13/2015 7:00;20.89;25.2;0.0;532.0
2/13/2015 7:01;20.89;25.2;0.0;530.3333333
2/13/2015 7:02;20.89;25.39666667;0.0;527.3333333
2/13/2015 7:04;20.89;25.39;0.0;529.0
2/13/2015 7:05;20.89;25.29;0.0;524.0
2/13/2015 7:06;20.89;25.39;0.0;529.0
2/13/2015 7:07;20.89;25.395;0.0;527.5
2/13/2015 7:08;20.89;25.34;0.0;529.0
2/13/2015 7:09;20.89;25.39;0.0;527.0
2/13/2015 7:11;20.89;25.39;0.0;528.0
2/13/2015 7:12;20.89;25.35666667;0.0;526.0
2/13/2015 7:13;20.89;25.34;0.0;526.5
2/13/2015 7:14;20.89;25.495;0.0;523.5
2/13/2015 7:15;20.89;25.39;0.0;526.0
2/13/2015 7:17;20.85666667;25.35666667;0.0;530.6666667
2/13/2015 7:18;20.89;25.39;0.0;532.0
2/13/2015 7:19;20.84;25.495;0.0;528.5
2/13/2015 7:20;20.79;25.445;0.0;526.0
2/13/2015 7:21;20.79;25.56333333;0.0;525.6666667
2/13/2015 7:23;20.79;25.46333333;0.0;522.0
2/13/2015 7:24;20.89;25.5;0.0;524.0
2/13/2015 7:25;20.79;25.7725;0.0;527.3333333
2/13/2015 7:27;20.79;25.6;0.0;523.0
2/13/2015 7:28;20.79;25.89666667;0.0;524.0
2/13/2015 7:30;20.79;25.5;0.0;523.0
2/13/2015 7:31;20.79;25.5;0.0;519.0
2/13/2015 7:32;20.79;25.75;0.0;518.0
2/13/2015 7:33;20.84;25.7;0.0;514.0
2/13/2015 7:34;20.89;25.89;0.0;515.5
2/13/2015 7:36;21.0;25.6;0.0;519.0
2/13/2015 7:37;21.0;25.7;0.0;524.0
2/13/2015 7:38;21.0;25.495;0.0;523.0
2/13/2015 7:40;21.0;25.6;0.0;519.0
2/13/2015 7:41;21.0;25.29;0.0;518.0
2/13/2015 7:43;21.0;25.5;0.0;523.0
2/13/2015 7:44;21.0;25.39;0.0;523.0
2/13/2015 7:45;21.0;25.53;0.0;527.6666667
2/13/2015 7:46;20.945;25.6;0.0;524.0
2/13/2015 7:47;20.92666667;25.73333333;0.0;522.6666667
2/13/2015 7:49;20.89;25.6;0.0;524.0
2/13/2015 7:50;20.89;25.6;0.0;524.0
2/13/2015 7:51;20.89;25.695;0.0;524.0
2/13/2015 7:52;20.84;25.65;0.0;520.5
2/13/2015 7:53;20.79;25.66666667;0.0;518.0
2/13/2015 7:54;20.79;25.745;0.0;520.0
2/13/2015 7:56;20.79;25.7;0.0;520.5
2/13/2015 7:57;20.79;25.76333333;0.0;521.6666667
2/13/2015 7:58;20.79;25.745;0.0;526.5
2/13/2015 7:59;20.79;25.795;0.0;519.5
2/13/2015 8:00;20.89;25.945;0.0;517.0
2/13/2015 8:02;20.79;25.6;0.0;515.0
2/13/2015 8:03;20.84;25.65;7.0;512.5
2/13/2015 8:04;20.945;25.6;14.0;512.0
2/13/2015 8:05;20.945;25.6;14.0;516.5
2/13/2015 8:06;21.0;25.5;14.0;522.0
2/13/2015 8:08;21.0;25.6;14.0;520.5
2/13/2015 8:09;21.0;25.445;14.0;518.0
2/13/2015 8:10;21.0;25.39;14.0;522.6666667
2/13/2015 8:12;21.0;25.39;9.333333333;522.0
2/13/2015 8:13;21.0;25.39;14.0;515.5
2/13/2015 8:15;20.96333333;25.53333333;9.333333333;516.3333333
2/13/2015 8:16;21.0;25.6;14.0;521.0
2/13/2015 8:17;20.92666667;25.56666667;13.33333333;518.3333333
2/13/2015 8:18;20.89;25.6;6.0;516.5
2/13/2015 8:19;20.89;25.6;6.0;514.3333333
2/13/2015 8:21;20.89;25.89;6.0;515.0
2/13/2015 8:22;20.89;25.7;24.0;513.0
2/13/2015 8:23;20.89;25.6;24.0;512.0
2/13/2015 8:25;20.84;25.65;7.5;516.0
2/13/2015 8:26;20.89;25.6;13.0;514.5
2/13/2015 8:28;21.0;25.65;11.0;515.5
2/13/2015 8:29;21.0;25.76;15.0;510.0
2/13/2015 8:30;21.03333333;25.6;15.0;516.0
2/13/2015 8:31;21.05;25.5;17.0;518.5
2/13/2015 8:32;21.16666667;25.29333333;23.66666667;520.0
2/13/2015 8:34;21.2;25.295;31.0;518.0
2/13/2015 8:35;21.23;25.23;23.66666667;515.3333333
2/13/2015 8:36;21.23;25.2;23.66666667;513.6666667
2/13/2015 8:37;21.29;25.2;31.0;519.0
2/13/2015 8:38;21.2;25.2;19.0;519.0
2/13/2015 8:39;21.2;25.29;19.0;520.5
2/13/2015 8:41;21.2;25.23;19.0;518.3333333
2/13/2015 8:42;21.16666667;25.2;19.0;516.0
2/13/2015 8:43;21.1;25.29;19.0;519.0
2/13/2015 8:44;21.15;25.34;37.0;514.0
2/13/2015 8:45;21.2;25.2;37.0;513.0
2/13/2015 8:47;21.2;25.2;30.66666667;512.0
2/13/2015 8:48;21.2;25.15;33.5;511.0
2/13/2015 8:49;21.2;25.2;33.0;515.0
2/13/2015 8:50;21.2;25.245;42.0;516.5
2/13/2015 8:51;21.2;25.2;53.0;518.0
2/13/2015 8:53;21.245;25.245;58.5;514.0
2/13/2015 8:54;21.26;25.23;56.66666667;512.0
2/13/2015 8:55;21.29;25.295;58.5;509.0
2/13/2015 8:57;21.29;25.345;328.5;519.0
2/13/2015 8:58;21.29;25.46333333;510.3333333;528.6666667
2/13/2015 9:00;21.29;25.42666667;506.6666667;536.0
2/13/2015 9:01;21.29;25.7;511.0;532.6666667
2/13/2015 9:02;21.32333333;25.6;502.0;536.0
2/13/2015 9:03;21.39;25.6;520.0;538.6666667
2/13/2015 9:04;21.5;25.84;491.0;540.0
2/13/2015 9:06;21.5;25.65;508.0;549.5
2/13/2015 9:07;21.575;25.625;511.5;547.0
2/13/2015 9:08;21.56666667;25.6;497.0;549.0
2/13/2015 9:10;21.63333333;26.13333333;507.6666667;577.3333333
2/13/2015 9:11;21.6;25.7;530.0;570.0
2/13/2015 9:13;21.675;25.8675;528.0;573.75
2/13/2015 9:14;21.7;25.84;516.0;578.5
2/13/2015 9:15;21.7;25.865;534.0;585.5
2/13/2015 9:16;21.7;25.865;539.25;587.25
2/13/2015 9:17;21.79;25.89333333;559.0;584.3333333
2/13/2015 9:19;21.79;25.89;566.3333333;589.0
2/13/2015 9:20;21.865;25.9475;556.0;588.25
2/13/2015 9:21;21.82333333;25.92666667;565.0;588.0
2/13/2015 9:22;21.89;25.84;583.0;588.0
2/13/2015 9:23;21.89;25.6975;570.25;587.0
2/13/2015 9:24;21.9175;25.7;589.0;579.0
2/13/2015 9:26;21.96333333;25.76;585.3333333;582.6666667
2/13/2015 9:27;21.945;25.89;592.5;585.5
2/13/2015 9:28;22.025;25.7225;591.5;590.0
2/13/2015 9:29;22.06666667;25.63333333;608.0;588.6666667
2/13/2015 9:30;22.13333333;25.46333333;602.0;586.6666667
2/13/2015 9:32;22.175;25.445;602.0;587.75
2/13/2015 9:33;22.2225;25.4175;608.25;590.0
2/13/2015 9:34;22.2225;25.3175;620.75;587.25
2/13/2015 9:35;22.2;25.2;644.0;587.0
2/13/2015 9:36;22.2675;25.175;629.5;579.0
2/13/2015 9:38;22.315;25.2;642.5;581.25
2/13/2015 9:39;22.32333333;25.2;635.3333333;579.0
2/13/2015 9:40;22.34;25.175;652.75;586.0
2/13/2015 9:42;22.35666667;25.16666667;682.0;575.6666667
2/13/2015 9:43;22.39;25.05;686.0;584.5
2/13/2015 9:45;22.39;24.99666667;671.3333333;586.3333333
2/13/2015 9:46;22.5;25.025;699.0;585.25
2/13/2015 9:47;22.5;25.1;714.5;578.5
2/13/2015 9:48;22.5;25.05;705.5;580.5
2/13/2015 9:49;22.5;24.9175;1021.25;577.5
2/13/2015 9:51;22.5;24.815;726.5;572.0
2/13/2015 9:52;22.55;24.8675;734.0;574.25
2/13/2015 9:53;22.55;24.89;757.0;581.5
2/13/2015 9:55;22.575;24.82;740.0;569.0
2/13/2015 9:56;22.6;24.9725;748.75;583.25
2/13/2015 9:58;22.63333333;24.89;732.0;587.6666667
2/13/2015 9:59;22.65;24.8975;726.75;585.0
2/13/2015 10:00;22.66666667;24.99666667;737.0;594.0
2/13/2015 10:01;22.7;24.9725;723.5;598.0
2/13/2015 10:02;22.7225;25.175;720.5;604.5
2/13/2015 10:04;22.7225;25.0475;714.5;613.0
2/13/2015 10:05;22.79;24.945;743.0;604.5
2/13/2015 10:06;22.73;24.96333333;725.0;610.0
2/13/2015 10:07;22.79;24.8925;717.75;608.25
2/13/2015 10:08;22.79;24.7225;723.5;593.0
2/13/2015 10:09;22.84;24.945;720.5;595.75
2/13/2015 10:11;22.85666667;24.85666667;725.0;596.3333333
2/13/2015 10:12;22.89;24.865;722.25;598.5
2/13/2015 10:13;22.9975;24.7225;738.5;600.0
2/13/2015 10:14;23.05;24.845;733.0;601.75
2/13/2015 10:15;23.245;24.6;743.75;603.75
2/13/2015 10:17;23.29;24.5;746.5;607.5
2/13/2015 10:18;23.29;24.315;750.0;603.5
2/13/2015 10:19;23.29;24.39;750.0;603.5
2/13/2015 10:20;23.29;24.34;739.25;605.0
2/13/2015 10:21;23.29;24.23;750.0;610.0
2/13/2015 10:23;23.26;24.39333333;750.0;603.6666667
2/13/2015 10:24;23.245;24.2425;752.5;604.5
2/13/2015 10:25;23.26;24.29;767.0;603.6666667
2/13/2015 10:27;23.245;24.245;752.5;600.5
2/13/2015 10:28;23.23;24.29333333;765.6666667;607.3333333
2/13/2015 10:30;23.245;24.4725;763.25;610.75
2/13/2015 10:31;23.2675;24.4725;778.5;615.25
2/13/2015 10:32;23.26;24.39;774.0;607.3333333
2/13/2015 10:33;23.29;24.3675;783.0;608.5
2/13/2015 10:34;23.29;24.46333333;774.0;607.6666667
2/13/2015 10:36;23.29;24.5225;774.0;609.0
2/13/2015 10:37;23.29;24.575;783.0;617.5
2/13/2015 10:38;23.34;24.6;783.0;620.0
2/13/2015 10:40;23.39;24.34;774.0;607.5
2/13/2015 10:41;23.29;24.525;796.5;614.0
2/13/2015 10:43;23.29;24.3925;792.0;616.0
2/13/2015 10:44;23.29;24.365;792.0;614.0
2/13/2015 10:45;23.29;24.46333333;798.0;610.6666667
2/13/2015 10:46;23.29;24.575;796.5;610.0
2/13/2015 10:47;23.34;24.6;774.0;622.25
2/13/2015 10:49;23.39;24.745;774.0;633.0
2/13/2015 10:50;23.365;24.7925;790.25;645.25
2/13/2015 10:51;23.35666667;24.92666667;792.0;651.3333333
2/13/2015 10:52;23.39;24.945;774.0;659.75
2/13/2015 10:53;23.39;24.8225;776.75;660.3333333
2/13/2015 10:54;23.39;24.56666667;774.0;638.6666667
2/13/2015 10:56;23.4175;24.925;783.0;643.5
2/13/2015 10:57;23.445;24.9725;785.75;649.0
2/13/2015 10:58;23.39;25.0;774.0;660.0
2/13/2015 10:59;23.4725;25.175;783.0;674.25
2/13/2015 11:00;23.4725;25.575;785.75;697.75
2/13/2015 11:02;23.5;25.495;774.0;701.0
2/13/2015 11:03;23.5;25.2;785.75;703.25
2/13/2015 11:04;23.5;25.345;788.5;696.5
2/13/2015 11:05;23.5;25.6;788.5;698.5
2/13/2015 11:06;23.525;25.3175;786.75;717.0
2/13/2015 11:08;23.6;25.245;803.0;707.0
2/13/2015 11:09;23.575;25.315;785.0;700.5
2/13/2015 11:10;23.6;25.35666667;785.0;701.3333333
2/13/2015 11:12;23.6;25.4725;785.0;706.6666667
2/13/2015 11:13;23.65;25.445;792.5;716.75
2/13/2015 11:15;23.625;25.4175;779.0;715.5
2/13/2015 11:16;23.65;25.39;779.0;705.5
2/13/2015 11:17;23.65;25.445;788.0;707.25
2/13/2015 11:18;23.7;25.66666667;785.0;709.3333333
2/13/2015 11:19;23.675;25.575;797.0;715.0
2/13/2015 11:21;23.7;25.5;797.0;720.0
2/13/2015 11:22;23.7225;25.5225;792.5;714.5
2/13/2015 11:23;23.745;25.39;779.0;710.0
2/13/2015 11:25;23.7;25.39;792.5;703.5
2/13/2015 11:26;23.7;25.29333333;797.0;705.6666667
2/13/2015 11:28;23.79;25.34;797.0;704.5
2/13/2015 11:29;23.745;25.365;801.25;707.5
2/13/2015 11:30;23.79;25.315;801.25;706.0
2/13/2015 11:31;23.79;25.29;802.6666667;699.3333333
2/13/2015 11:32;23.79;25.35666667;802.6666667;701.6666667
2/13/2015 11:34;23.79;25.34;797.0;701.0
2/13/2015 11:35;23.79;25.39;803.2;700.3
2/13/2015 11:36;23.84;25.34;809.4;699.6
2/13/2015 11:37;23.865;25.34;805.25;702.0
2/13/2015 11:38;23.89;25.34;793.5;702.0
2/13/2015 11:39;23.865;25.4725;812.5;706.75
2/13/2015 11:41;23.89;25.3925;808.0;700.5
2/13/2015 11:42;23.89;25.35666667;808.0;692.0
2/13/2015 11:43;23.89;25.29;808.0;690.3333333
2/13/2015 11:44;23.9175;25.2675;797.2;693.4
2/13/2015 11:45;23.89;25.2225;799.0;681.25
2/13/2015 11:47;23.89;25.2;803.5;682.0
2/13/2015 11:48;23.89;25.2;804.5;676.0
2/13/2015 11:49;23.89;25.125;799.0;677.0
2/13/2015 11:50;23.89;25.2;820.6666667;673.6666667
2/13/2015 11:51;23.89;25.2;806.25;679.0
2/13/2015 11:53;23.945;25.125;807.5;670.5
2/13/2015 11:54;23.9175;25.025;819.0;664.75
2/13/2015 11:55;24.0;25.1;804.5;662.0
2/13/2015 11:57;23.89;25.075;806.25;661.0
2/13/2015 11:58;23.945;25.1;802.0;660.0
2/13/2015 12:00;23.89;25.1;805.0;661.6666667
2/13/2015 12:01;23.945;25.1;793.0;662.5
2/13/2015 12:02;23.9175;25.075;808.5;661.0
2/13/2015 12:03;23.96333333;25.03333333;802.0;662.6666667
2/13/2015 12:04;23.945;25.1;803.0;663.0
2/13/2015 12:06;23.89;25.2;795.0;666.8
2/13/2015 12:07;23.92666667;25.13333333;792.0;667.3333333
2/13/2015 12:08;23.9175;25.2;797.25;672.5
2/13/2015 12:10;23.9725;25.15;788.0;672.0
2/13/2015 12:11;24.0;25.2225;781.75;668.0
2/13/2015 12:13;24.0;25.15;771.0;667.5
2/13/2015 12:14;23.945;25.175;796.5;664.25
2/13/2015 12:15;23.92666667;25.1;785.6666667;652.6666667
2/13/2015 12:16;23.89;24.99666667;782.6666667;646.6666667
2/13/2015 12:17;23.89;25.15;772.0;637.5
2/13/2015 12:19;23.9725;25.175;782.75;646.5
2/13/2015 12:20;23.89;25.2;775.0;647.3333333
2/13/2015 12:21;23.89;25.1;773.0;645.75
2/13/2015 12:22;23.9175;25.1;766.5;640.25
2/13/2015 12:23;23.89;25.4;781.0;637.0
2/13/2015 12:24;23.89;25.1725;760.25;660.0
2/13/2015 12:26;23.89;25.1;773.3333333;647.0
2/13/2015 12:27;23.89;25.1;768.4;643.5
2/13/2015 12:28;23.89;25.13333333;765.0;644.75
2/13/2015 12:29;23.89;24.9175;765.25;633.25
2/13/2015 12:30;23.89;25.1;753.0;625.25
2/13/2015 12:32;23.89;25.1;759.6666667;629.3333333
2/13/2015 12:33;23.84;25.0;761.5;622.75
2/13/2015 12:34;23.84;24.995;758.0;619.0
2/13/2015 12:35;23.89;25.075;766.0;610.5
2/13/2015 12:36;23.85666667;24.96333333;763.3333333;601.6666667
2/13/2015 12:38;23.84;25.0;754.5;595.5
2/13/2015 12:39;23.84;25.0;742.0;601.5
2/13/2015 12:40;23.815;25.025;750.5;602.75
2/13/2015 12:42;23.79;25.025;751.0;610.0
2/13/2015 12:43;23.815;25.125;745.0;614.75
2/13/2015 12:45;23.79;25.1;737.0;614.6666667
2/13/2015 12:46;23.815;25.125;743.25;603.0
2/13/2015 12:47;23.79;25.1;739.5;598.5
2/13/2015 12:48;23.79;25.06666667;739.5;591.25
2/13/2015 12:49;23.79;25.1;727.0;588.0
2/13/2015 12:51;23.82333333;25.23;749.3333333;598.0
2/13/2015 12:52;23.815;25.2225;735.5;598.5
2/13/2015 12:53;23.79;25.2;740.0;599.0
2/13/2015 12:55;23.79;25.2;736.0;595.0
2/13/2015 12:56;23.79;25.29;733.3333333;596.0
2/13/2015 12:58;23.79;25.29;734.0;588.0
2/13/2015 12:59;23.79;25.29;734.25;591.75
2/13/2015 13:00;23.79;25.32333333;425.3333333;596.6666667
2/13/2015 13:01;23.79;25.445;283.0;600.0
2/13/2015 13:02;23.865;25.575;265.0;607.0
2/13/2015 13:04;23.85666667;25.6;257.0;600.3333333
2/13/2015 13:05;23.89;25.7;268.0;601.0
2/13/2015 13:06;23.89;25.63333333;261.0;599.0
2/13/2015 13:07;23.89;25.6;259.0;601.0
2/13/2015 13:08;23.89;25.55;259.0;595.5
2/13/2015 13:09;23.89;25.5;242.0;585.5
2/13/2015 13:11;23.89;25.5;241.0;585.5
2/13/2015 13:12;23.89;25.5;252.0;578.5
2/13/2015 13:13;23.89;25.46333333;246.0;579.6666667
2/13/2015 13:14;23.89;25.445;243.0;578.0
2/13/2015 13:15;23.89;25.5;252.0;574.3333333
2/13/2015 13:17;23.89;25.39;246.0;564.0
2/13/2015 13:18;23.89;25.39;246.0;565.6666667
2/13/2015 13:19;23.89;25.42666667;240.0;568.0
2/13/2015 13:20;23.89;25.42666667;228.0;566.0
2/13/2015 13:21;23.89;25.46333333;230.75;563.0
2/13/2015 13:23;23.89;25.5;239.0;562.0
2/13/2015 13:24;23.89;25.5;225.5;556.75
2/13/2015 13:25;23.89;25.5;225.5;558.25
2/13/2015 13:27;23.84;25.445;225.75;544.5
2/13/2015 13:28;23.865;25.4725;237.5;546.0
2/13/2015 13:30;23.79;25.39;215.0;549.0
2/13/2015 13:31;23.865;25.4725;229.5;547.5
2/13/2015 13:32;23.815;25.4175;213.25;544.25
2/13/2015 13:33;23.84;25.445;209.0;544.0
2/13/2015 13:34;23.79;25.42666667;209.0;543.3333333
2/13/2015 13:36;23.79;25.5;204.5;545.25
2/13/2015 13:37;23.79;25.575;262.6666667;545.3333333
2/13/2015 13:38;23.79;25.66666667;438.5;542.5
2/13/2015 13:40;23.7675;25.7475;668.5;545.0
2/13/2015 13:41;23.7225;25.9725;664.75;567.75
2/13/2015 13:43;23.7;25.89;675.25;569.5
2/13/2015 13:44;23.745;26.0;669.0;571.5
2/13/2015 13:45;23.7;26.075;667.25;564.75
2/13/2015 13:46;23.7;26.0;655.6666667;563.6666667
2/13/2015 13:47;23.7;25.89;662.0;563.0
2/13/2015 13:49;23.7;25.89;651.5;551.5
2/13/2015 13:50;23.7;25.89;648.3333333;545.3333333
2/13/2015 13:51;23.7;25.89;643.75;540.75
2/13/2015 13:52;23.7;25.89;646.0;537.75
2/13/2015 13:53;23.63333333;25.89;629.6666667;537.6666667
2/13/2015 13:54;23.6;26.1;636.3333333;547.6666667
2/13/2015 13:56;23.6;26.1;633.25;554.5
2/13/2015 13:57;23.6;26.1;631.25;554.75
2/13/2015 13:58;23.6;26.1;622.5;558.0
2/13/2015 13:59;23.6;26.1;627.0;548.5
2/13/2015 14:00;23.5;26.1;631.6666667;543.0
2/13/2015 14:02;23.5;26.175;617.75;546.0
2/13/2015 14:03;23.5;26.23;626.6666667;545.0
2/13/2015 14:04;23.5;26.2225;611.5;548.0
2/13/2015 14:05;23.5;26.2;610.3333333;549.6666667
2/13/2015 14:06;23.5;26.3975;607.5;545.25
2/13/2015 14:08;23.445;26.39;616.5;586.5
2/13/2015 14:09;23.4725;27.525;610.0;570.0
2/13/2015 14:10;23.42666667;26.83;605.6666667;564.0
2/13/2015 14:12;23.5;26.65;592.0;564.0
2/13/2015 14:13;23.5;26.84;593.0;571.0
2/13/2015 14:15;23.5;26.745;589.0;570.0
2/13/2015 14:16;23.5;26.79;585.0;567.0
2/13/2015 14:17;23.5;26.92;585.0;571.0
2/13/2015 14:18;23.5;26.8675;587.5;573.5
2/13/2015 14:19;23.5;26.865;589.75;573.75
2/13/2015 14:21;23.5;26.79;587.5;563.5
2/13/2015 14:22;23.5;26.79;585.5;561.5
2/13/2015 14:23;23.445;26.7675;583.5;558.5
2/13/2015 14:25;23.5;27.05;570.0;565.5
2/13/2015 14:26;23.4725;27.05;574.25;579.25
2/13/2015 14:28;23.445;27.025;572.5;578.5
2/13/2015 14:29;23.46333333;27.06666667;579.0;576.3333333
2/13/2015 14:30;23.5;27.0;574.75;575.0
2/13/2015 14:31;23.39;27.0;562.0;568.0
2/13/2015 14:32;23.39;27.1;558.5;563.0
2/13/2015 14:34;23.39;27.1;573.0;556.0
2/13/2015 14:35;23.35666667;27.13333333;571.0;557.3333333
2/13/2015 14:36;23.29;27.2425;563.0;560.0
2/13/2015 14:37;23.29;27.29;559.0;557.75
2/13/2015 14:38;23.29;27.39;552.0;560.6666667
2/13/2015 14:39;23.29;27.46333333;552.3333333;563.3333333
2/13/2015 14:41;23.29;27.445;547.0;561.25
2/13/2015 14:42;23.29;27.5;547.0;556.5
2/13/2015 14:43;23.2675;27.625;540.25;557.5
2/13/2015 14:44;23.23;27.63333333;554.3333333;557.3333333
2/13/2015 14:45;23.2;27.625;551.5;549.5
2/13/2015 14:47;23.2;27.7;553.0;549.5
